                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                      0,                0.12576,                0.14606,               0.026017,               0.028732,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045948,               0.087859,               0.013906,              0.0097961,                    0.1,                      0,                      0
                      1,                0.12792,                0.15035,               0.026114,               0.035914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045734,                0.08754,               0.013968,              0.0099121,                 0.0991,              9.967e-05,              9.967e-05
                      2,               0.078956,               0.089395,               0.026032,               0.014627,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045331,               0.083595,               0.014024,              0.0098938,               0.098199,             0.00019868,             0.00019868
                      3,                0.13125,                0.16451,               0.026337,               0.030912,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045045,               0.079438,               0.014007,              0.0098877,               0.097297,             0.00029703,             0.00029703
                      4,                0.13027,                0.13768,               0.025236,               0.024382,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.044274,               0.073131,               0.014093,              0.0097717,               0.096395,             0.00039472,             0.00039472
                      5,                0.13299,                0.12247,               0.023896,               0.031828,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042935,               0.063568,                0.01434,              0.0095032,               0.095492,             0.00049175,             0.00049175
                      6,                0.12126,               0.085367,               0.025113,               0.029454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041024,               0.054858,               0.014836,              0.0092102,               0.094588,             0.00058812,             0.00058812
                      7,                0.12675,                 0.1088,               0.023355,               0.035067,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039678,               0.049316,               0.015168,              0.0089355,               0.093684,             0.00068383,             0.00068383
                      8,                0.13295,               0.088898,                 0.0234,               0.026688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039834,                0.04265,               0.014932,              0.0087097,               0.092779,             0.00077888,             0.00077888
                      9,                0.12451,               0.070098,               0.026578,               0.032656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039171,               0.038027,               0.014809,              0.0082642,               0.091873,             0.00087327,             0.00087327
                     10,                0.12205,                0.11336,               0.026786,               0.032198,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.037503,               0.034749,               0.015656,              0.0080505,               0.090967,               0.000967,               0.000967
                     11,               0.082579,               0.060004,               0.024275,               0.012169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.034788,               0.028268,                0.01694,              0.0080139,                0.09006,              0.0010601,              0.0010601
                     12,                0.12103,                0.10906,               0.024441,               0.032297,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031852,               0.026423,               0.018154,              0.0084778,               0.089152,              0.0011525,              0.0011525
                     13,                0.12169,               0.097952,               0.025347,               0.038594,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02814,               0.028163,               0.019001,              0.0087891,               0.088244,              0.0012442,              0.0012442
                     14,                0.11549,                 0.1031,               0.026933,               0.037279,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028316,               0.029623,               0.018595,              0.0091125,               0.087335,              0.0013353,              0.0013353
                     15,                0.11601,               0.073969,               0.027548,               0.028158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026178,               0.027743,               0.019311,              0.0086426,               0.086426,              0.0014257,              0.0014257
                     16,                0.11581,               0.092357,               0.029173,               0.031484,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027939,               0.028087,               0.018993,              0.0086121,               0.085516,              0.0015155,              0.0015155
                     17,                0.10562,               0.058585,               0.024458,               0.022075,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027939,               0.028087,               0.018993,              0.0086121,               0.084605,              0.0016046,              0.0016046
                     18,                0.11491,                0.08097,               0.026007,               0.033679,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027978,                0.02677,               0.018952,              0.0084167,               0.083693,              0.0016931,              0.0016931
                     19,                 0.1148,               0.071404,               0.029125,               0.030873,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.027978,                0.02677,               0.018952,              0.0084167,               0.082781,              0.0017809,              0.0017809
                     20,                0.11155,               0.066937,               0.022853,               0.028312,              0.0054054,                      1,               0.025513,              0.0025513,              0.0054054,                      1,               0.014214,              0.0014214,               0.027575,               0.025826,               0.018753,              0.0079407,               0.081868,               0.001868,               0.001868
                     21,                0.11385,               0.052836,                0.02751,               0.025559,              0.0054054,                      1,               0.025513,              0.0025513,              0.0054054,                      1,               0.014214,              0.0014214,               0.027575,               0.025826,               0.018753,              0.0079407,               0.080954,              0.0019545,              0.0019545
                     22,                0.11306,               0.077519,               0.031768,               0.023115,              0.0054945,                      1,               0.013446,              0.0060998,              0.0054945,                      1,              0.0097549,             0.00097549,               0.025644,               0.020958,               0.019252,              0.0068176,                0.08004,              0.0020403,              0.0020403
                     23,                0.11912,               0.040749,               0.024794,               0.023831,              0.0054945,                      1,               0.013446,              0.0060998,              0.0054945,                      1,              0.0097549,             0.00097549,               0.025644,               0.020958,               0.019252,              0.0068176,               0.079125,              0.0021254,              0.0021254
                     24,                0.11713,               0.056232,               0.022478,               0.026227,              0.0055556,                      1,               0.010258,              0.0046248,              0.0055556,                      1,               0.013819,              0.0027736,               0.027311,               0.018931,               0.018926,              0.0062988,                0.07821,              0.0022099,              0.0022099
                     25,                0.11336,               0.038077,               0.027715,               0.028844,              0.0055556,                      1,               0.010258,              0.0046248,              0.0055556,                      1,               0.013819,              0.0027736,               0.027311,               0.018931,               0.018926,              0.0062988,               0.077294,              0.0022938,              0.0022938
                     26,                0.10193,               0.062491,               0.033719,               0.020843,                      0,                      0,                      0,                      0,              0.0054348,                      1,               0.012756,              0.0051026,               0.036675,               0.015843,               0.015741,              0.0068787,               0.076377,              0.0023769,              0.0023769
                     27,                0.10725,               0.031534,               0.027307,               0.024804,                      0,                      0,                      0,                      0,              0.0054348,                      1,               0.012756,              0.0051026,               0.036675,               0.015843,               0.015741,              0.0068787,               0.075459,              0.0024594,              0.0024594
                     28,                0.10703,               0.053934,               0.025939,               0.023752,                      0,                      0,                      0,                      0,              0.0053763,                      1,               0.035536,               0.010661,                0.03745,               0.013046,               0.014941,              0.0052795,               0.074541,              0.0025413,              0.0025413
                     29,                0.10304,               0.060506,               0.025021,               0.020874,                      0,                      0,                      0,                      0,              0.0053763,                      1,               0.035536,               0.010661,                0.03745,               0.013046,               0.014941,              0.0052795,               0.073622,              0.0026225,              0.0026225
                     30,                0.11321,               0.054668,               0.023631,               0.020223,              0.0050505,                      1,              0.0052094,              0.0036466,              0.0050505,                      1,               0.013819,              0.0034185,                0.03797,               0.011071,               0.014797,              0.0038879,               0.072703,               0.002703,               0.002703
                     31,                0.11191,               0.046592,               0.026845,               0.017889,              0.0050505,                      1,              0.0052094,              0.0036466,              0.0050505,                      1,               0.013819,              0.0034185,                0.03797,               0.011071,               0.014797,              0.0038879,               0.071783,              0.0027829,              0.0027829
                     32,                 0.1082,                0.04761,               0.029287,               0.022298,               0.004878,                      1,               0.026892,              0.0026892,               0.004878,                      1,                0.11056,               0.019806,               0.036837,               0.010333,               0.014397,              0.0035706,               0.070862,              0.0028621,              0.0028621
                     33,               0.091142,               0.047433,               0.028855,               0.020278,               0.004878,                      1,               0.026892,              0.0026892,               0.004878,                      1,                0.11056,               0.019806,               0.036837,               0.010333,               0.014397,              0.0035706,               0.069941,              0.0029406,              0.0029406
                     34,               0.095905,               0.032684,                0.02667,               0.012148,              0.0047393,                      1,                 0.0995,               0.012639,              0.0056768,                      1,                0.24875,               0.070925,               0.034798,               0.010179,               0.014519,              0.0034088,               0.069019,              0.0030185,              0.0030185
                     35,                0.09803,               0.030154,                0.02757,               0.011007,              0.0047393,                      1,                 0.0995,               0.012639,              0.0056768,                      1,                0.24875,               0.070925,               0.034798,               0.010179,               0.014519,              0.0034088,               0.068096,              0.0030958,              0.0030958
                     36,               0.098771,               0.057707,               0.024492,               0.017209,               0.019149,                      1,                 0.4975,                0.10945,               0.019149,                      1,                 0.4975,                0.34825,               0.029054,                0.01018,               0.015412,              0.0032379,               0.067172,              0.0031723,              0.0031723
                     37,               0.092523,               0.025906,               0.023448,               0.019769,               0.019149,                      1,                 0.4975,                0.10945,               0.019149,                      1,                 0.4975,                0.34825,               0.029054,                0.01018,               0.015412,              0.0032379,               0.066248,              0.0032482,              0.0032482
                     38,                 0.1022,               0.025816,               0.025482,               0.013891,              0.0045455,                      1,               0.076538,              0.0084694,              0.0083812,                      1,                 0.4975,                0.11174,               0.036124,               0.008973,               0.013983,              0.0027435,               0.065323,              0.0033235,              0.0033235
                     39,               0.089742,               0.016307,               0.027648,              0.0097239,              0.0045455,                      1,               0.076538,              0.0084694,              0.0083812,                      1,                 0.4975,                0.11174,               0.036124,               0.008973,               0.013983,              0.0027435,               0.064398,              0.0033981,              0.0033981
                     40,               0.094385,               0.024744,               0.028348,                0.01413,               0.053371,                      1,                 0.4975,               0.058042,               0.053371,                      1,                 0.4975,                0.21711,                0.03224,              0.0085335,               0.014295,              0.0026184,               0.063472,               0.003472,               0.003472
                     41,                0.10156,               0.030484,               0.023735,               0.011396,               0.053371,                      1,                 0.4975,               0.058042,               0.053371,                      1,                 0.4975,                0.21711,                0.03224,              0.0085335,               0.014295,              0.0026184,               0.062545,              0.0035453,              0.0035453
                     42,               0.095034,                0.02233,               0.026045,                0.01413,                0.15731,                      1,                 0.4975,               0.072364,                0.25561,                      1,                  0.995,                0.61358,               0.025784,               0.006978,               0.015987,              0.0020599,               0.061618,              0.0036179,              0.0036179
                     43,               0.082834,               0.022512,               0.023914,               0.015012,                0.15731,                      1,                 0.4975,               0.072364,                0.25561,                      1,                  0.995,                0.61358,               0.025784,               0.006978,               0.015987,              0.0020599,                0.06069,              0.0036898,              0.0036898
                     44,               0.089505,               0.028446,                0.02974,               0.012637,                0.21208,                      1,                  0.995,                 0.2985,                0.21208,                      1,                  0.995,                 0.6965,               0.022727,              0.0067595,               0.016984,              0.0021988,               0.059761,              0.0037611,              0.0037611
                     45,               0.087826,               0.032554,               0.026483,              0.0095279,                0.21208,                      1,                  0.995,                 0.2985,                0.21208,                      1,                  0.995,                 0.6965,               0.022727,              0.0067595,               0.016984,              0.0021988,               0.058832,              0.0038317,              0.0038317
                     46,               0.091416,               0.032207,               0.024705,               0.012234,                0.57534,                      1,                  0.995,                0.20895,                0.57534,                      1,                  0.995,                  0.796,               0.021334,              0.0065743,               0.017397,              0.0019562,               0.057902,              0.0039017,              0.0039017
                     47,               0.096825,               0.023375,               0.026856,                0.01335,                0.57534,                      1,                  0.995,                0.20895,                0.57534,                      1,                  0.995,                  0.796,               0.021334,              0.0065743,               0.017397,              0.0019562,               0.056971,               0.003971,               0.003971
                     48,                0.08738,               0.019475,               0.024482,              0.0084853,                 0.0403,                      1,               0.066333,               0.033167,                0.68286,                      1,                  0.995,                 0.3184,               0.027972,              0.0060213,               0.015317,              0.0014847,                0.05604,              0.0040397,              0.0040397
                     49,               0.088466,               0.032228,               0.020389,               0.010129,                 0.0403,                      1,               0.066333,               0.033167,                0.68286,                      1,                  0.995,                 0.3184,               0.027972,              0.0060213,               0.015317,              0.0014847,               0.055108,              0.0041077,              0.0041077
                     50,               0.097131,               0.028276,               0.023763,              0.0078714,                 0.1787,                      1,                 0.4975,                 0.1393,                 0.1787,                      1,                 0.4975,                0.23217,               0.019083,              0.0052314,               0.016595,              0.0013947,               0.054175,               0.004175,               0.004175
                     51,               0.097924,               0.030969,               0.024707,              0.0077868,                 0.1787,                      1,                 0.4975,                 0.1393,                 0.1787,                      1,                 0.4975,                0.23217,               0.019083,              0.0052314,               0.016595,              0.0013947,               0.053242,              0.0042417,              0.0042417
                     52,               0.088059,               0.016366,               0.022854,              0.0071704,                 0.1787,                      1,                 0.4975,                 0.1393,                 0.1787,                      1,                 0.4975,                0.23217,               0.019083,              0.0052314,               0.016595,              0.0013947,               0.052308,              0.0043077,              0.0043077
                     53,               0.091193,               0.015365,               0.023244,              0.0058355,                0.17621,                      1,                0.33167,                 0.0995,                 0.3585,                      1,                 0.4975,                0.27363,               0.020612,              0.0049159,               0.016201,                0.00121,               0.051373,               0.004373,               0.004373
                     54,               0.093962,                0.02194,               0.021529,               0.008783,                0.17621,                      1,                0.33167,                 0.0995,                 0.3585,                      1,                 0.4975,                0.27363,               0.020612,              0.0049159,               0.016201,                0.00121,               0.050438,              0.0044377,              0.0044377
                     55,               0.081971,               0.010273,               0.020284,              0.0075333,                0.17621,                      1,                0.33167,                 0.0995,                 0.3585,                      1,                 0.4975,                0.27363,               0.020612,              0.0049159,               0.016201,                0.00121,               0.049502,              0.0045017,              0.0045017
                     56,                0.09289,               0.022973,               0.022768,              0.0076238,                0.44031,                      1,                 0.4975,                0.11759,                0.65757,                      1,                  0.995,                0.54876,               0.024012,              0.0052494,               0.016526,              0.0013382,               0.048565,              0.0045651,              0.0045651
                     57,               0.088198,                0.02087,               0.024286,              0.0041634,                0.44031,                      1,                 0.4975,                0.11759,                0.65757,                      1,                  0.995,                0.54876,               0.024012,              0.0052494,               0.016526,              0.0013382,               0.047628,              0.0046278,              0.0046278
                     58,               0.084265,               0.020858,               0.023884,              0.0053227,                0.44031,                      1,                 0.4975,                0.11759,                0.65757,                      1,                  0.995,                0.54876,               0.024012,              0.0052494,               0.016526,              0.0013382,                0.04669,              0.0046899,              0.0046899
                     59,               0.087683,               0.015869,               0.023257,              0.0042127,                0.10302,                      1,                0.24875,                0.06965,                0.40825,                      1,                 0.4975,                0.28855,               0.022134,              0.0051149,               0.017394,              0.0011108,               0.045751,              0.0047513,              0.0047513
                     60,               0.095812,               0.037147,               0.027269,              0.0057045,                0.10302,                      1,                0.24875,                0.06965,                0.40825,                      1,                 0.4975,                0.28855,               0.022134,              0.0051149,               0.017394,              0.0011108,               0.044812,               0.004812,               0.004812
                     61,               0.084213,               0.028134,               0.024329,              0.0068004,                0.10302,                      1,                0.24875,                0.06965,                0.40825,                      1,                 0.4975,                0.28855,               0.022134,              0.0051149,               0.017394,              0.0011108,               0.043872,              0.0048721,              0.0048721
                     62,               0.081563,               0.022307,               0.019474,              0.0045167,                      0,                      0,                      0,                      0,                0.41026,                      1,                 0.4975,                0.25399,               0.034484,              0.0057398,               0.014935,              0.0010841,               0.042931,              0.0049315,              0.0049315
                     63,               0.085144,               0.018445,               0.024068,              0.0059233,                      0,                      0,                      0,                      0,                0.41026,                      1,                 0.4975,                0.25399,               0.034484,              0.0057398,               0.014935,              0.0010841,                0.04199,              0.0049902,              0.0049902
                     64,               0.096349,               0.020917,               0.024153,              0.0046725,                      0,                      0,                      0,                      0,                0.41026,                      1,                 0.4975,                0.25399,               0.034484,              0.0057398,               0.014935,              0.0010841,               0.041048,              0.0050483,              0.0050483
                     65,                0.10091,              0.0095039,               0.019167,              0.0039788,                0.42386,                      1,                 0.4975,                0.14925,                0.53613,                      1,                  0.995,                 0.4554,               0.025771,              0.0062515,               0.016578,              0.0008934,               0.040106,              0.0051057,              0.0051057
                     66,               0.090998,               0.023487,               0.022382,              0.0051633,                0.42386,                      1,                 0.4975,                0.14925,                0.53613,                      1,                  0.995,                 0.4554,               0.025771,              0.0062515,               0.016578,              0.0008934,               0.039163,              0.0051625,              0.0051625
                     67,               0.094333,               0.016812,               0.021204,              0.0069632,                0.42386,                      1,                 0.4975,                0.14925,                0.53613,                      1,                  0.995,                 0.4554,               0.025771,              0.0062515,               0.016578,              0.0008934,               0.038219,              0.0052186,              0.0052186
                     68,               0.088792,               0.017507,               0.024005,              0.0061189,                0.46392,                      1,                  0.995,                 0.4179,                0.46392,                      1,                  0.995,                 0.6368,               0.023334,              0.0060542,                0.01737,             0.00074844,               0.037274,              0.0052741,              0.0052741
                     69,               0.084885,               0.016555,               0.021228,               0.007441,                0.46392,                      1,                  0.995,                 0.4179,                0.46392,                      1,                  0.995,                 0.6368,               0.023334,              0.0060542,                0.01737,             0.00074844,               0.036329,              0.0053289,              0.0053289
                     70,               0.087984,               0.020445,               0.019225,              0.0039349,                0.46392,                      1,                  0.995,                 0.4179,                0.46392,                      1,                  0.995,                 0.6368,               0.023334,              0.0060542,                0.01737,             0.00074844,               0.035383,               0.005383,               0.005383
                     71,               0.091431,               0.029463,               0.025227,              0.0087005,                0.80785,                      1,                  0.995,                0.43117,                0.80785,                      1,                  0.995,                0.61358,               0.027149,              0.0072319,               0.017495,             0.00048637,               0.034436,              0.0054365,              0.0054365
                     72,               0.085189,               0.023546,               0.025159,              0.0058355,                0.80785,                      1,                  0.995,                0.43117,                0.80785,                      1,                  0.995,                0.61358,               0.027149,              0.0072319,               0.017495,             0.00048637,               0.033489,              0.0054893,              0.0054893
                     73,               0.083221,               0.022843,               0.023318,              0.0034032,                0.80785,                      1,                  0.995,                0.43117,                0.80785,                      1,                  0.995,                0.61358,               0.027149,              0.0072319,               0.017495,             0.00048637,               0.032541,              0.0055414,              0.0055414
                     74,               0.081952,               0.016204,               0.023669,              0.0064154,                0.84083,                      1,                  0.995,                  0.398,                0.84083,                      1,                  0.995,                0.70083,               0.025921,              0.0072167,               0.017277,             0.00026646,               0.031593,              0.0055929,              0.0055929
                     75,               0.092243,               0.026518,               0.023544,              0.0043623,                0.84083,                      1,                  0.995,                  0.398,                0.84083,                      1,                  0.995,                0.70083,               0.025921,              0.0072167,               0.017277,             0.00026646,               0.030644,              0.0056438,              0.0056438
                     76,               0.095304,               0.014054,               0.022889,              0.0047909,                0.84083,                      1,                  0.995,                  0.398,                0.84083,                      1,                  0.995,                0.70083,               0.025921,              0.0072167,               0.017277,             0.00026646,               0.029694,              0.0056939,              0.0056939
                     77,               0.087692,               0.017602,               0.022426,              0.0043702,                0.84579,                      1,                  0.995,                0.46433,                0.84579,                      1,                  0.995,                  0.796,               0.019809,              0.0057061,               0.018649,             0.00024319,               0.028743,              0.0057434,              0.0057434
                     78,               0.084548,               0.023219,               0.027375,              0.0052647,                0.84579,                      1,                  0.995,                0.46433,                0.84579,                      1,                  0.995,                  0.796,               0.019809,              0.0057061,               0.018649,             0.00024319,               0.027792,              0.0057923,              0.0057923
                     79,               0.082336,               0.019744,               0.020001,              0.0039698,                0.84579,                      1,                  0.995,                0.46433,                0.84579,                      1,                  0.995,                  0.796,               0.019809,              0.0057061,               0.018649,             0.00024319,                0.02684,              0.0058405,              0.0058405
                     80,               0.066941,               0.011918,               0.023778,              0.0047527,                0.49613,                      1,                  0.995,                0.24875,                0.49613,                      1,                  0.995,                0.43831,               0.018233,              0.0059622,               0.019249,               0.000354,               0.025888,               0.005888,               0.005888
                     81,               0.078166,                0.01235,               0.018906,              0.0037694,                0.49613,                      1,                  0.995,                0.24875,                0.49613,                      1,                  0.995,                0.43831,               0.018233,              0.0059622,               0.019249,               0.000354,               0.024935,              0.0059349,              0.0059349
                     82,               0.087564,               0.032386,               0.026704,              0.0066833,                0.49613,                      1,                  0.995,                0.24875,                0.49613,                      1,                  0.995,                0.43831,               0.018233,              0.0059622,               0.019249,               0.000354,               0.023981,              0.0059811,              0.0059811
                     83,               0.089128,               0.021203,                0.02336,              0.0054065,                0.17753,                      1,                0.24875,               0.074625,                0.49286,                      1,                  0.995,                 0.2985,               0.034497,              0.0055859,               0.019444,             0.00030956,               0.023027,              0.0060266,              0.0060266
                     84,               0.094894,               0.027271,               0.022525,              0.0038979,                0.17753,                      1,                0.24875,               0.074625,                0.49286,                      1,                  0.995,                 0.2985,               0.034497,              0.0055859,               0.019444,             0.00030956,               0.022072,              0.0060715,              0.0060715
                     85,                0.08437,               0.010306,                0.01557,               0.002738,                0.17753,                      1,                0.24875,               0.074625,                0.49286,                      1,                  0.995,                 0.2985,               0.034497,              0.0055859,               0.019444,             0.00030956,               0.021116,              0.0061157,              0.0061157
                     86,               0.086017,               0.015806,               0.019547,              0.0035821,                0.17753,                      1,                0.24875,               0.074625,                0.49286,                      1,                  0.995,                 0.2985,               0.034497,              0.0055859,               0.019444,             0.00030956,               0.020159,              0.0061593,              0.0061593
                     87,               0.087948,               0.018952,               0.020965,              0.0030549,                0.29186,                      1,                0.33167,                0.16583,                0.29186,                      1,                0.33167,                0.26533,               0.023341,              0.0058358,               0.015664,             0.00032921,               0.019202,              0.0062022,              0.0062022
                     88,               0.089207,               0.019004,               0.021351,              0.0040813,                0.29186,                      1,                0.33167,                0.16583,                0.29186,                      1,                0.33167,                0.26533,               0.023341,              0.0058358,               0.015664,             0.00032921,               0.018244,              0.0062445,              0.0062445
                     89,               0.093098,               0.030914,               0.023002,              0.0036884,                0.29186,                      1,                0.33167,                0.16583,                0.29186,                      1,                0.33167,                0.26533,               0.023341,              0.0058358,               0.015664,             0.00032921,               0.017286,              0.0062861,              0.0062861
                     90,               0.083159,               0.012179,                0.01668,              0.0036548,                0.29186,                      1,                0.33167,                0.16583,                0.29186,                      1,                0.33167,                0.26533,               0.023341,              0.0058358,               0.015664,             0.00032921,               0.016327,               0.006327,               0.006327
                     91,               0.088454,               0.011074,               0.017591,              0.0032426,                 0.4437,                      1,                 0.4975,                0.25538,                 0.4437,                      1,                 0.4975,                  0.398,               0.016745,              0.0066702,               0.016788,             0.00030327,               0.015367,              0.0063673,              0.0063673
                     92,               0.089575,               0.016052,               0.019554,              0.0024771,                 0.4437,                      1,                 0.4975,                0.25538,                 0.4437,                      1,                 0.4975,                  0.398,               0.016745,              0.0066702,               0.016788,             0.00030327,               0.014407,              0.0064069,              0.0064069
                     93,               0.088907,               0.014954,               0.023093,              0.0035263,                 0.4437,                      1,                 0.4975,                0.25538,                 0.4437,                      1,                 0.4975,                  0.398,               0.016745,              0.0066702,               0.016788,             0.00030327,               0.013446,              0.0064458,              0.0064458
                     94,               0.086376,               0.017713,               0.024035,              0.0035744,                 0.4437,                      1,                 0.4975,                0.25538,                 0.4437,                      1,                 0.4975,                  0.398,               0.016745,              0.0066702,               0.016788,             0.00030327,               0.012484,              0.0064841,              0.0064841
                     95,               0.069852,              0.0099643,               0.016071,              0.0027261,                0.72684,                      1,                  0.995,                  0.398,                0.72684,                      1,                  0.995,                0.26533,               0.030693,              0.0084698,               0.011876,             0.00030479,               0.011522,              0.0065217,              0.0065217
                     96,                0.09247,               0.011667,               0.015663,              0.0036186,                0.72684,                      1,                  0.995,                  0.398,                0.72684,                      1,                  0.995,                0.26533,               0.030693,              0.0084698,               0.011876,             0.00030479,               0.010559,              0.0065587,              0.0065587
                     97,               0.093225,               0.027598,               0.016233,              0.0038441,                0.72684,                      1,                  0.995,                  0.398,                0.72684,                      1,                  0.995,                0.26533,               0.030693,              0.0084698,               0.011876,             0.00030479,               0.009595,               0.006595,               0.006595
                     98,               0.090087,                 0.0237,               0.023854,              0.0029462,                0.72684,                      1,                  0.995,                  0.398,                0.72684,                      1,                  0.995,                0.26533,               0.030693,              0.0084698,               0.011876,             0.00030479,              0.0086307,              0.0066307,              0.0066307
                     99,               0.094578,               0.013769,               0.020806,              0.0027571,                 0.7788,                      1,                  0.995,                0.20075,               0.061133,                      1,                0.14214,               0.030736,               0.032874,              0.0094696,              0.0098805,             0.00027351,              0.0076657,              0.0066657,              0.0066657
                    100,               0.089631,              0.0071089,               0.012825,              0.0026621,                 0.7788,                      1,                  0.995,                0.20075,               0.061133,                      1,                0.14214,               0.030736,               0.032874,              0.0094696,              0.0098805,             0.00027351,                 0.0067,                 0.0067,                 0.0067
                    101,               0.089376,               0.022105,               0.020961,              0.0029641,                 0.7788,                      1,                  0.995,                0.20075,               0.061133,                      1,                0.14214,               0.030736,               0.032874,              0.0094696,              0.0098805,             0.00027351,                 0.0067,                 0.0067,                 0.0067
                    102,               0.092207,               0.016382,               0.020365,              0.0038626,                 0.7788,                      1,                  0.995,                0.20075,               0.061133,                      1,                0.14214,               0.030736,               0.032874,              0.0094696,              0.0098805,             0.00027351,               0.006667,               0.006667,               0.006667
                    103,               0.091028,               0.018992,               0.023518,              0.0035286,                0.85523,                      1,                  0.995,                0.34825,                0.85523,                      1,                  0.995,                0.43117,               0.020987,               0.010883,               0.011254,             0.00022964,               0.006634,               0.006634,               0.006634
                    104,               0.078125,               0.013092,               0.021939,              0.0038015,                0.85523,                      1,                  0.995,                0.34825,                0.85523,                      1,                  0.995,                0.43117,               0.020987,               0.010883,               0.011254,             0.00022964,               0.006601,               0.006601,               0.006601
                    105,               0.081561,               0.018427,               0.017757,              0.0030376,                0.85523,                      1,                  0.995,                0.34825,                0.85523,                      1,                  0.995,                0.43117,               0.020987,               0.010883,               0.011254,             0.00022964,               0.006568,               0.006568,               0.006568
                    106,               0.082555,               0.013684,               0.020506,              0.0043392,                0.85523,                      1,                  0.995,                0.34825,                0.85523,                      1,                  0.995,                0.43117,               0.020987,               0.010883,               0.011254,             0.00022964,               0.006535,               0.006535,               0.006535
                    107,               0.085885,               0.015317,               0.015597,              0.0029928,                 0.3123,                      1,                 0.4975,                  0.199,                 0.3123,                      1,                 0.4975,                0.20586,               0.031753,              0.0087965,               0.010848,             0.00028114,               0.006502,               0.006502,               0.006502
                    108,               0.054921,               0.010768,               0.014669,              0.0022253,                 0.3123,                      1,                 0.4975,                  0.199,                 0.3123,                      1,                 0.4975,                0.20586,               0.031753,              0.0087965,               0.010848,             0.00028114,               0.006469,               0.006469,               0.006469
                    109,                0.09752,               0.014393,               0.020962,              0.0028814,                 0.3123,                      1,                 0.4975,                  0.199,                 0.3123,                      1,                 0.4975,                0.20586,               0.031753,              0.0087965,               0.010848,             0.00028114,               0.006436,               0.006436,               0.006436
                    110,                0.08618,                0.02592,               0.022172,              0.0030293,                 0.3123,                      1,                 0.4975,                  0.199,                 0.3123,                      1,                 0.4975,                0.20586,               0.031753,              0.0087965,               0.010848,             0.00028114,               0.006403,               0.006403,               0.006403
                    111,               0.094956,               0.026172,               0.022737,              0.0054736,                0.23803,                      1,                0.33167,                 0.0995,                0.23803,                      1,                0.33167,                0.17294,                0.03136,              0.0086796,               0.011352,             0.00030937,                0.00637,                0.00637,                0.00637
                    112,               0.086759,               0.027918,               0.023486,              0.0030278,                0.23803,                      1,                0.33167,                 0.0995,                0.23803,                      1,                0.33167,                0.17294,                0.03136,              0.0086796,               0.011352,             0.00030937,               0.006337,               0.006337,               0.006337
                    113,               0.080267,               0.016464,                 0.0234,              0.0024955,                0.23803,                      1,                0.33167,                 0.0995,                0.23803,                      1,                0.33167,                0.17294,                0.03136,              0.0086796,               0.011352,             0.00030937,               0.006304,               0.006304,               0.006304
                    114,               0.091327,               0.029302,               0.020281,              0.0028616,                0.23803,                      1,                0.33167,                 0.0995,                0.23803,                      1,                0.33167,                0.17294,                0.03136,              0.0086796,               0.011352,             0.00030937,               0.006271,               0.006271,               0.006271
