                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    269,               0.024006,               0.011059,              0.0085367,             0.00088828,                 0.8633,                 0.9375,                0.89836,                0.70188,                 0.8633,                 0.9375,                0.89836,                 0.6572,               0.023404,              0.0076837,              0.0092773,             0.00047569,              0.0073468,              0.0073468,              0.0073468
                    270,               0.022315,                0.01004,              0.0089115,              0.0013997,                0.86282,                 0.9375,                0.91379,                0.69453,                0.86282,                 0.9375,                0.91379,                0.66028,               0.021431,              0.0077502,              0.0093069,             0.00051231,              0.0073369,              0.0073369,              0.0073369
                    271,               0.023078,               0.011075,              0.0077428,             0.00088631,                0.85794,                 0.9375,                0.91379,                0.72241,                0.85794,                 0.9375,                0.91379,                0.68454,               0.023162,              0.0076554,               0.009053,             0.00051117,               0.007327,               0.007327,               0.007327
                    272,               0.026965,               0.010461,              0.0084653,              0.0010175,                0.85499,                 0.9375,                0.89854,                0.68487,                0.85499,                 0.9375,                0.90279,                0.66008,               0.021698,              0.0077306,              0.0092077,             0.00053148,              0.0073171,              0.0073171,              0.0073171
                    273,               0.024746,               0.011362,              0.0078139,              0.0015872,                0.84448,                0.93111,                 0.8985,                0.69545,                0.84448,                0.93111,                 0.8985,                 0.6592,               0.021905,              0.0076491,              0.0095234,             0.00056543,              0.0073072,              0.0073072,              0.0073072
                    274,               0.023238,               0.010241,              0.0088539,              0.0016721,                0.83166,                0.93258,                0.89839,                0.71668,                0.83166,                0.93258,                0.90178,                0.67542,               0.019971,              0.0075297,              0.0096581,             0.00055962,              0.0072973,              0.0072973,              0.0072973
                    275,               0.023458,                0.01058,              0.0078815,              0.0032387,                0.81612,                0.93524,                0.89773,                0.62774,                0.81612,                0.93524,                0.90239,                 0.5763,               0.024007,              0.0075788,              0.0099049,             0.00052204,              0.0072874,              0.0072874,              0.0072874
                    276,               0.029195,               0.011375,              0.0089464,              0.0013081,                0.81955,                 0.9375,                0.89819,                0.67237,                0.81955,                 0.9375,                0.89819,                0.63504,               0.023798,              0.0074128,               0.010046,             0.00050573,              0.0072775,              0.0072775,              0.0072775
                    277,               0.025658,               0.010038,               0.008854,              0.0012255,                0.82932,                 0.9375,                0.89792,                0.65598,                0.82932,                 0.9375,                0.90163,                0.61219,                0.02272,              0.0075882,               0.010196,              0.0005023,              0.0072676,              0.0072676,              0.0072676
                    278,               0.022939,               0.011777,              0.0081424,              0.0016774,                0.75712,                 0.9375,                0.89797,                0.68888,                0.75712,                 0.9375,                 0.9017,                0.58601,               0.022764,              0.0075748,               0.010176,             0.00052261,              0.0072577,              0.0072577,              0.0072577
                    279,               0.025863,               0.010177,              0.0085036,              0.0013245,                0.85656,                0.93563,                0.92165,                0.61373,                0.79261,                  0.875,                 0.8652,                0.57261,               0.028099,               0.007979,              0.0096493,             0.00050793,              0.0072478,              0.0072478,              0.0072478
                    280,               0.026663,               0.010376,               0.010113,              0.0016977,                0.85461,                 0.9375,                0.91368,                0.59854,                0.79256,                  0.875,                0.89098,                0.59039,               0.025497,              0.0082284,              0.0095487,             0.00052891,              0.0072379,              0.0072379,              0.0072379
                    281,               0.024461,              0.0099852,              0.0088738,             0.00090781,                0.90273,                 0.9375,                0.93737,                0.67882,                 0.9598,                 0.8125,                0.89365,                0.56612,               0.024843,              0.0082345,              0.0093384,             0.00052919,               0.007228,               0.007228,               0.007228
                    282,               0.024416,               0.011532,              0.0095067,             0.00095737,                0.91237,                0.92372,                0.93745,                0.73369,                0.91237,                0.92372,                0.94093,                0.62085,               0.022566,              0.0080536,              0.0091572,             0.00053234,              0.0072181,              0.0072181,              0.0072181
                    283,               0.022079,              0.0099063,              0.0090114,             0.00086287,                0.91598,                0.92069,                0.93795,                0.69627,                0.91598,                0.92069,                0.94643,                0.64383,               0.024071,              0.0075609,              0.0091727,             0.00051966,              0.0072082,              0.0072082,              0.0072082
                    284,               0.029029,                0.01025,              0.0091309,              0.0010019,                0.93856,                0.86877,                0.93077,                0.68448,                0.93856,                0.86877,                0.93576,                0.65839,               0.019673,              0.0073344,              0.0094278,             0.00052891,              0.0071983,              0.0071983,              0.0071983
                    285,                0.02389,              0.0097087,              0.0085991,              0.0020275,                0.82345,                0.92413,                0.92268,                0.69945,                0.82345,                0.92413,                0.92676,                0.65811,               0.020606,              0.0072706,              0.0091298,             0.00057163,              0.0071884,              0.0071884,              0.0071884
                    286,               0.024918,               0.011064,              0.0083299,              0.0013261,                0.81086,                0.92384,                0.92259,                 0.7157,                0.81086,                0.92384,                0.92259,                0.69167,               0.020442,              0.0074089,              0.0093627,              0.0006072,              0.0071785,              0.0071785,              0.0071785
                    287,               0.020792,               0.010629,              0.0087756,              0.0011508,                0.81323,                0.92499,                0.89092,                0.67526,                0.81323,                0.92499,                0.89983,                0.61562,                0.02099,              0.0075631,              0.0094032,             0.00058546,              0.0071686,              0.0071686,              0.0071686
                    288,               0.026258,               0.011811,              0.0084413,              0.0025097,                0.81269,                0.92466,                0.89112,                0.61683,                0.81269,                0.92466,                0.90184,                0.67905,               0.024885,              0.0075124,              0.0096586,             0.00061483,              0.0071587,              0.0071587,              0.0071587
                    289,                0.02671,               0.010719,              0.0094692,             0.00099981,                 0.8245,                0.92207,                  0.891,                0.69209,                 0.8245,                0.92207,                  0.891,                0.62298,               0.020343,              0.0072946,              0.0095282,             0.00061111,              0.0071488,              0.0071488,              0.0071488
                    290,               0.025696,               0.010435,              0.0078907,             0.00081731,                0.82115,                0.91843,                0.91433,                0.68455,                0.82115,                0.91843,                0.91433,                0.68217,               0.023212,              0.0072521,              0.0097427,             0.00061235,              0.0071389,              0.0071389,              0.0071389
                    291,               0.024415,               0.010751,              0.0096339,              0.0016617,                0.82259,                 0.9375,                0.92383,                 0.6949,                0.82259,                 0.9375,                0.92383,                0.59844,               0.020354,              0.0071494,              0.0097799,             0.00058718,               0.007129,               0.007129,               0.007129
                    292,               0.024924,               0.010327,              0.0088863,               0.001058,                0.81307,                 0.9375,                0.92301,                0.62722,                0.81307,                 0.9375,                0.92301,                0.69505,               0.024472,              0.0073165,               0.010087,              0.0005805,              0.0071191,              0.0071191,              0.0071191
                    293,                0.02386,              0.0098343,              0.0087261,             0.00085794,                0.83218,                 0.9375,                 0.9235,                0.68325,                0.83218,                 0.9375,                 0.9235,                0.61867,               0.021814,              0.0075689,              0.0098805,             0.00060129,              0.0071092,              0.0071092,              0.0071092
                    294,                0.02306,               0.011269,              0.0082628,              0.0011055,                0.83537,                 0.9375,                0.92412,                0.69639,                0.83537,                 0.9375,                0.92412,                0.62672,               0.019096,              0.0076486,              0.0096133,             0.00062656,              0.0070993,              0.0070993,              0.0070993
                    295,               0.021435,               0.010029,              0.0093489,              0.0014018,                0.94822,                0.86189,                0.93107,                0.57712,                0.94822,                0.86189,                0.93107,                0.60479,               0.023081,              0.0076694,              0.0090945,             0.00063324,              0.0070894,              0.0070894,              0.0070894
                    296,               0.026769,               0.010434,              0.0085331,              0.0011553,                0.93843,                0.86441,                0.93034,                0.72236,                0.93843,                0.86441,                0.93034,                0.62896,               0.022396,              0.0074183,                0.00895,             0.00056982,              0.0070795,              0.0070795,              0.0070795
                    297,               0.026091,              0.0098734,              0.0089738,              0.0014371,                0.91936,                0.92844,                0.93912,                0.72497,                0.91936,                0.92844,                0.93912,                0.63113,               0.023374,              0.0073975,              0.0090327,              0.0005991,              0.0070696,              0.0070696,              0.0070696
                    298,               0.021092,              0.0096688,              0.0075821,             0.00098457,                0.91036,                0.92608,                0.93904,                0.73923,                0.91036,                0.92608,                0.93904,                0.67564,               0.020122,              0.0074122,              0.0091605,             0.00061674,              0.0070597,              0.0070597,              0.0070597
                    299,               0.021354,               0.010731,              0.0079757,             0.00094999,                0.83922,                0.93218,                0.92321,                0.63006,                0.83922,                0.93218,                0.92321,                0.63446,               0.021602,              0.0075774,              0.0094392,             0.00061684,              0.0070498,              0.0070498,              0.0070498
                    300,               0.024313,               0.010384,              0.0078072,              0.0016823,                0.82496,                0.92715,                0.92284,                0.67843,                0.82496,                0.92715,                0.92284,                0.68099,                0.02245,              0.0073537,              0.0095861,             0.00063438,              0.0070399,              0.0070399,              0.0070399
                    301,               0.024256,              0.0095362,              0.0087556,              0.0010529,                0.81696,                0.92445,                0.92274,                0.73294,                0.81696,                0.92445,                0.92274,                 0.6809,               0.021439,              0.0073666,              0.0095994,             0.00072289,                0.00703,                0.00703,                0.00703
                    302,               0.021428,               0.011044,              0.0085178,             0.00090238,                0.81977,                0.91359,                0.91461,                0.68992,                0.81977,                0.91359,                0.91461,                0.68103,               0.018778,              0.0073606,               0.009656,             0.00097828,              0.0070201,              0.0070201,              0.0070201
                    303,               0.022118,               0.010863,                0.01019,             0.00094538,                0.92161,                  0.875,                0.91428,                0.65438,                0.92161,                  0.875,                0.91732,                0.65741,               0.022462,               0.007515,              0.0094795,              0.0027882,              0.0070102,              0.0070102,              0.0070102
                    304,               0.027923,               0.010359,              0.0078683,             0.00098046,                0.91487,                0.91874,                0.92183,                0.67017,                0.91487,                0.91874,                0.92183,                0.70317,                0.02016,              0.0073883,              0.0093718,               0.002647,              0.0070003,              0.0070003,              0.0070003
                    305,               0.025153,               0.010707,              0.0079979,             0.00098106,                0.84288,                0.92085,                0.92178,                0.77548,                0.84288,                0.92085,                0.92178,                0.68445,               0.019962,              0.0074204,              0.0093389,             0.00099258,              0.0069904,              0.0069904,              0.0069904
                    306,               0.024591,              0.0099606,              0.0081544,              0.0011102,                0.91563,                0.86853,                0.90553,                0.65055,                0.91563,                0.86853,                0.90553,                0.69268,               0.021817,              0.0075203,              0.0097213,              0.0023293,              0.0069805,              0.0069805,              0.0069805
                    307,               0.024047,               0.010271,              0.0075019,             0.00087492,                0.87776,                0.87201,                0.91409,                  0.652,                0.87776,                0.87201,                0.91409,                0.62088,                0.02171,              0.0073339,               0.010295,             0.00082951,              0.0069706,              0.0069706,              0.0069706
                    308,               0.030107,              0.0099229,              0.0098181,              0.0011947,                0.98684,                0.80429,                0.92245,                0.77597,                0.98684,                0.80429,                0.92245,                0.67868,               0.024727,              0.0072781,              0.0097506,              0.0005928,              0.0069607,              0.0069607,              0.0069607
                    309,               0.025092,              0.0095754,              0.0085591,             0.00076458,                0.86207,                0.88881,                0.92274,                0.74344,                0.86207,                0.88881,                0.92274,                0.64245,               0.021055,              0.0074895,              0.0095246,             0.00058718,              0.0069508,              0.0069508,              0.0069508
                    310,               0.023631,               0.011007,              0.0079996,              0.0010708,                0.87578,                0.87813,                0.92999,                0.73038,                0.87578,                0.87813,                0.92999,                0.67509,               0.023332,              0.0076827,              0.0098031,             0.00062828,              0.0069409,              0.0069409,              0.0069409
                    311,               0.022121,               0.010195,              0.0084859,             0.00089265,                0.81793,                  0.924,                0.92194,                 0.6378,                0.81793,                  0.924,                0.92194,                0.64759,               0.020654,              0.0079315,              0.0099664,             0.00062637,               0.006931,               0.006931,               0.006931
                    312,               0.027043,               0.010949,              0.0084632,              0.0010175,                0.91667,                 0.8591,                0.92967,                0.68277,                0.91667,                 0.8591,                0.92967,                0.66942,               0.025153,              0.0076774,               0.010436,             0.00064745,              0.0069211,              0.0069211,              0.0069211
                    313,               0.024087,                0.01022,              0.0084137,              0.0011591,                0.83059,                0.92512,                 0.9217,                 0.6299,                0.83059,                0.92512,                 0.9217,                0.64236,               0.022941,              0.0075818,               0.010717,              0.0006115,              0.0069112,              0.0069112,              0.0069112
                    314,               0.023582,                0.01035,              0.0082509,             0.00092059,                0.95428,                0.86616,                0.92298,                0.60407,                0.95428,                0.86616,                0.92298,                0.67466,               0.025654,              0.0075093,               0.010518,             0.00060892,              0.0069013,              0.0069013,              0.0069013
                    315,               0.020916,              0.0098994,              0.0081164,              0.0021164,                0.85887,                0.88484,                0.92152,                0.69023,                0.85887,                0.88484,                0.92152,                0.61598,               0.020815,              0.0076703,               0.010257,             0.00063581,              0.0068914,              0.0068914,              0.0068914
                    316,               0.024631,               0.010169,              0.0087003,             0.00071706,                0.84793,                0.89549,                0.92204,                0.70097,                0.84793,                0.89549,                0.92204,                0.69782,               0.025774,              0.0078497,                0.01016,             0.00070047,              0.0068815,              0.0068815,              0.0068815
                    317,                0.02307,               0.010069,              0.0080553,             0.00080745,                0.85405,                0.88471,                0.92194,                0.66767,                0.85405,                0.88471,                0.92194,                0.61371,               0.023857,              0.0082043,              0.0098953,             0.00070019,              0.0068716,              0.0068716,              0.0068716
                    318,               0.022645,              0.0082472,               0.006797,             0.00087276,                0.84716,                0.88555,                0.92214,                0.69139,                0.84716,                0.88555,                0.92214,                0.67178,               0.025036,              0.0076423,              0.0098991,             0.00069313,              0.0068617,              0.0068617,              0.0068617
                    319,               0.022435,               0.010511,              0.0076142,                  0.001,                0.82374,                0.92454,                0.90758,                0.67711,                0.82374,                0.92454,                0.90758,                0.69298,               0.024079,               0.007448,              0.0099001,             0.00061178,              0.0068518,              0.0068518,              0.0068518
                    320,               0.025237,               0.011009,              0.0081893,             0.00083632,                0.83105,                0.92579,                0.91537,                0.69624,                0.83105,                0.92579,                0.91537,                 0.6421,               0.021716,              0.0076721,              0.0096064,             0.00055599,              0.0068419,              0.0068419,              0.0068419
                    321,               0.024229,               0.011177,              0.0084206,             0.00074762,                0.77797,                0.91041,                 0.8843,                0.57516,                0.80354,                0.87356,                0.87577,                 0.6195,               0.024735,              0.0077885,              0.0093985,             0.00052872,               0.006832,               0.006832,               0.006832
                    322,               0.021706,                0.01115,              0.0088817,             0.00085333,                0.82355,                0.92485,                0.92233,                  0.692,                  0.853,                  0.875,                0.91494,                0.66458,               0.022247,              0.0078472,              0.0091498,             0.00051131,              0.0068221,              0.0068221,              0.0068221
                    323,               0.021558,               0.010361,              0.0096581,             0.00077784,                0.85101,                 0.9375,                0.90583,                0.66405,                0.87376,                0.86301,                0.89115,                0.65713,               0.023319,              0.0079914,              0.0089898,             0.00059862,              0.0068122,              0.0068122,              0.0068122
                    324,                0.02493,              0.0098886,              0.0081588,             0.00092457,                 0.9273,                 0.9375,                0.90543,                0.68743,                0.87791,                0.85577,                0.87775,                0.60603,               0.025501,              0.0077928,              0.0092373,              0.0016144,              0.0068023,              0.0068023,              0.0068023
                    325,                0.02597,               0.010271,              0.0076517,               0.002424,                0.84059,                 0.9375,                0.89805,                0.68997,                0.84059,                 0.9375,                0.89805,                0.61144,               0.021546,              0.0078863,              0.0086441,              0.0004559,              0.0067924,              0.0067924,              0.0067924
                    326,               0.019739,              0.0096226,              0.0071811,             0.00073021,                0.83647,                0.92566,                0.90623,                0.72989,                0.83647,                0.92566,                0.90623,                0.64718,               0.022127,              0.0076634,              0.0086799,             0.00043559,              0.0067825,              0.0067825,              0.0067825
                    327,                0.02115,               0.010991,              0.0086729,             0.00079209,                0.86578,                0.86302,                0.89648,                0.68728,                0.85558,                 0.9375,                 0.9061,                0.60284,               0.021393,              0.0073532,              0.0089798,             0.00042677,              0.0067726,              0.0067726,              0.0067726
                    328,               0.025725,               0.010215,              0.0090327,              0.0030036,                0.85579,                0.87417,                0.90497,                0.68313,                0.85579,                0.87417,                0.90497,                0.68668,               0.023731,              0.0074167,              0.0091445,             0.00041971,              0.0067627,              0.0067627,              0.0067627
                    329,               0.024276,              0.0098444,              0.0075716,              0.0016325,                0.79538,                 0.9375,                0.89869,                0.70621,                0.88914,                0.86463,                0.89994,                0.63958,               0.020564,              0.0074623,              0.0094471,             0.00041113,              0.0067528,              0.0067528,              0.0067528
                    330,               0.022117,               0.010719,              0.0079732,              0.0022056,                0.88205,                0.86081,                0.91449,                 0.7273,                0.88205,                0.86081,                0.90944,                0.65034,               0.021234,              0.0074023,              0.0095868,              0.0004571,              0.0067429,              0.0067429,              0.0067429
                    331,               0.021766,              0.0096505,              0.0083322,             0.00068468,                0.86171,                0.87861,                0.91385,                0.68043,                0.88941,                0.86598,                0.90466,                 0.5775,               0.024536,              0.0072167,               0.010498,             0.00066986,               0.006733,               0.006733,               0.006733
                    332,               0.028018,               0.011014,              0.0088377,              0.0012038,                0.86868,                0.90999,                0.92258,                0.66996,                 0.8893,                0.85615,                0.90994,                0.60764,               0.020626,              0.0071045,               0.010466,             0.00091877,              0.0067231,              0.0067231,              0.0067231
                    333,               0.020869,               0.010521,              0.0092809,             0.00082203,                0.98531,                 0.8061,                0.90976,                0.63872,                0.98531,                 0.8061,                0.90976,                0.54627,               0.022199,              0.0072323,              0.0096266,             0.00049343,              0.0067132,              0.0067132,              0.0067132
                    334,               0.021591,               0.011368,              0.0085308,              0.0008791,                0.97424,                 0.8125,                0.91534,                0.68753,                0.97424,                 0.8125,                0.91534,                0.62912,               0.018476,              0.0073677,              0.0093477,             0.00046234,              0.0067033,              0.0067033,              0.0067033
                    335,               0.021697,              0.0099797,              0.0070782,             0.00086894,                0.85551,                0.89158,                0.92314,                 0.7367,                0.85551,                0.89158,                0.92314,                0.60934,               0.019125,              0.0078973,               0.009078,             0.00046186,              0.0066934,              0.0066934,              0.0066934
                    336,                0.02209,               0.010111,              0.0069438,              0.0006966,                 0.9231,                0.91165,                0.93836,                0.66325,                 0.9231,                0.91165,                0.93836,                0.67554,               0.019446,              0.0079928,              0.0088758,             0.00053768,              0.0066835,              0.0066835,              0.0066835
                    337,               0.021641,              0.0099742,              0.0076406,              0.0011801,                0.96828,                 0.8681,                 0.9242,                0.72265,                0.96828,                 0.8681,                 0.8765,                0.60301,               0.021746,               0.008017,              0.0088699,             0.00066862,              0.0066736,              0.0066736,              0.0066736
                    338,               0.022246,              0.0091706,              0.0075262,             0.00081232,                0.98745,                  0.875,                0.93152,                0.74971,                0.98745,                  0.875,                0.88476,                0.64158,               0.020522,              0.0079377,              0.0091991,             0.00098553,              0.0066637,              0.0066637,              0.0066637
                    339,               0.021148,               0.010278,              0.0084988,              0.0012261,                0.95483,                0.86595,                0.93124,                0.70372,                0.95483,                0.86595,                0.93124,                0.65718,               0.021262,              0.0074071,              0.0095789,             0.00056791,              0.0066538,              0.0066538,              0.0066538
                    340,               0.025488,               0.010235,               0.008559,              0.0010599,                0.93784,                0.86469,                0.93233,                0.76539,                0.93784,                0.86469,                0.93233,                0.67328,                0.01888,              0.0072406,              0.0097964,             0.00055695,              0.0066439,              0.0066439,              0.0066439
                    341,               0.023396,               0.010084,              0.0086392,             0.00085599,                0.94221,                0.86123,                  0.931,                0.70235,                0.94221,                0.86123,                  0.931,                0.66595,               0.020469,              0.0072347,              0.0099077,              0.0005724,               0.006634,               0.006634,               0.006634
                    342,               0.021935,               0.009987,              0.0074209,             0.00081441,                0.81922,                0.92567,                0.92335,                0.68959,                0.81922,                0.92567,                0.92335,                0.65981,               0.018776,              0.0073818,              0.0099721,              0.0005722,              0.0066241,              0.0066241,              0.0066241
                    343,               0.020929,               0.010022,               0.008736,             0.00084262,                0.83725,                0.92723,                0.92314,                0.77201,                0.83725,                0.92723,                0.92314,                0.69369,               0.018286,              0.0069398,               0.009886,             0.00055094,              0.0066142,              0.0066142,              0.0066142
                    344,                0.02275,               0.011216,              0.0082238,               0.001439,                0.95228,                0.86074,                0.93023,                0.71054,                0.95228,                0.86074,                0.93023,                0.73586,               0.021099,               0.006732,               0.009866,             0.00057793,              0.0066043,              0.0066043,              0.0066043
                    345,               0.023573,               0.010459,              0.0076991,             0.00090835,                0.96006,                0.86435,                0.92971,                0.76636,                0.96006,                0.86435,                0.92971,                0.68323,               0.020223,              0.0067369,              0.0096223,             0.00057983,              0.0065944,              0.0065944,              0.0065944
                    346,               0.023273,               0.009711,              0.0083603,             0.00087004,                0.96231,                0.86698,                0.92975,                0.76882,                0.96231,                0.86698,                0.94774,                0.69819,               0.021144,              0.0067959,               0.009074,             0.00056047,              0.0065845,              0.0065845,              0.0065845
                    347,               0.022001,               0.011133,              0.0083829,              0.0010085,                0.95123,                0.86459,                0.92948,                0.72039,                0.95123,                0.86459,                0.92948,                0.72375,               0.022673,              0.0072534,              0.0087962,             0.00054035,              0.0065746,              0.0065746,              0.0065746
                    348,               0.023838,               0.010271,              0.0084682,             0.00097501,                0.91653,                0.92512,                0.93757,                0.69314,                0.91653,                0.92512,                0.93757,                0.69108,               0.023845,              0.0075032,              0.0089157,             0.00053434,              0.0065647,              0.0065647,              0.0065647
                    349,               0.023176,              0.0080154,              0.0066408,             0.00068968,                0.90689,                0.92549,                 0.9377,                0.70373,                0.90689,                0.92549,                 0.9377,                0.65374,               0.022666,              0.0074793,              0.0086739,             0.00053997,              0.0065548,              0.0065548,              0.0065548
                    350,               0.020303,               0.010089,              0.0071786,             0.00068903,                0.90223,                0.92598,                0.93808,                0.71148,                0.90223,                0.92598,                0.93808,                0.73137,               0.024198,              0.0075235,              0.0084519,             0.00055885,              0.0065449,              0.0065449,              0.0065449
                    351,               0.020655,              0.0096006,              0.0085346,             0.00081317,                0.92989,                  0.875,                0.93018,                0.73144,                0.92989,                  0.875,                0.93018,                0.70016,               0.024159,              0.0075999,              0.0088701,             0.00047932,               0.006535,               0.006535,               0.006535
                    352,               0.022917,               0.009153,              0.0075808,             0.00074686,                0.92576,                  0.875,                0.93152,                0.71416,                0.92576,                  0.875,                0.93858,                 0.6416,               0.025306,              0.0077704,               0.008868,               0.000492,              0.0065251,              0.0065251,              0.0065251
                    353,                0.02353,               0.011846,              0.0081139,              0.0011032,                0.85929,                0.88413,                0.92412,                0.69025,                0.85929,                0.88413,                0.92412,                0.63388,               0.022877,              0.0076069,              0.0091438,             0.00047827,              0.0065152,              0.0065152,              0.0065152
                    354,               0.020861,              0.0082208,               0.006857,             0.00069963,                0.85857,                0.88192,                0.92335,                0.70255,                0.85816,                  0.875,                0.91596,                0.65606,                0.02317,              0.0075967,              0.0094473,               0.000457,              0.0065053,              0.0065053,              0.0065053
                    355,               0.020891,              0.0098755,              0.0068721,              0.0013699,                 0.8524,                0.88079,                0.91405,                0.64678,                 0.8524,                0.88079,                0.91405,                0.63656,               0.024092,              0.0077497,              0.0097518,              0.0004076,              0.0064954,              0.0064954,              0.0064954
                    356,               0.025474,              0.0089927,              0.0079332,              0.0010225,                0.84088,                0.88085,                0.91416,                0.70367,                0.84088,                0.88085,                0.91416,                  0.638,               0.023501,              0.0078745,              0.0098815,             0.00040655,              0.0064855,              0.0064855,              0.0064855
                    357,               0.023708,               0.010004,              0.0086632,             0.00062528,                0.85456,                0.88149,                0.91416,                0.72083,                0.85456,                0.88149,                0.91416,                0.60919,               0.023332,              0.0080366,                0.01017,             0.00039515,              0.0064756,              0.0064756,              0.0064756
                    358,                0.02257,              0.0096279,              0.0076064,             0.00064077,                0.92442,                  0.875,                0.92991,                0.76109,                0.92442,                  0.875,                0.92359,                0.64577,               0.022637,              0.0079913,               0.010149,             0.00039825,              0.0064657,              0.0064657,              0.0064657
                    359,               0.023424,               0.011927,              0.0085108,             0.00076168,                0.94048,                  0.875,                0.92933,                0.72163,                0.94048,                  0.875,                0.92933,                0.58868,               0.022392,              0.0075329,              0.0096681,             0.00038071,              0.0064558,              0.0064558,              0.0064558
                    360,               0.027295,               0.010215,              0.0090074,             0.00066792,                 0.9485,                  0.875,                 0.9292,                0.68659,                 0.9485,                  0.875,                 0.9292,                0.65066,               0.022739,              0.0072634,              0.0097275,             0.00040808,              0.0064459,              0.0064459,              0.0064459
                    361,                 0.0236,               0.010799,               0.008184,             0.00075645,                0.95451,                0.88232,                  0.937,                 0.6996,                0.95451,                0.88232,                  0.937,                0.66103,                0.02345,                0.00719,              0.0090358,             0.00040822,               0.006436,               0.006436,               0.006436
                    362,               0.022737,               0.010063,              0.0086869,              0.0022131,                0.99546,                 0.9154,                0.93623,                0.75753,                0.99546,                 0.9154,                0.93623,                0.67846,               0.021724,              0.0071286,              0.0095558,             0.00039835,              0.0064261,              0.0064261,              0.0064261
