                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    326,               0.015056,              0.0088157,              0.0061958,             0.00074787,                0.95985,                0.94826,                 0.9925,                0.88858,                0.95985,                0.94826,                 0.9925,                0.80323,               0.013101,              0.0064237,              0.0037389,             0.00065498,              0.0067825,              0.0067825,              0.0067825
                    327,               0.014442,              0.0086767,              0.0057352,              0.0017068,                0.92816,                 0.9469,                0.99368,                0.88636,                0.92816,                 0.9469,                0.99368,                0.80656,               0.012734,              0.0064722,              0.0034037,              0.0021302,              0.0067726,              0.0067726,              0.0067726
                    328,               0.015915,              0.0083264,              0.0063263,             0.00070175,                 0.9345,                0.94789,                0.98957,                0.85037,                 0.9345,                0.94789,                0.98957,                0.79029,               0.014358,              0.0065944,              0.0034585,              0.0027015,              0.0067627,              0.0067627,              0.0067627
                    329,               0.016332,              0.0090017,              0.0067546,               0.000609,                0.97265,                0.94357,                0.98507,                0.85101,                0.97265,                0.94357,                0.98507,                0.81998,               0.013087,              0.0068084,              0.0033679,              0.0018981,              0.0067528,              0.0067528,              0.0067528
                    330,                0.01467,              0.0090578,              0.0057458,              0.0011974,                0.97081,                0.98951,                  0.995,                 0.8555,                0.97081,                0.98951,                  0.995,                 0.7892,               0.012513,              0.0067375,              0.0034699,             0.00060148,              0.0067429,              0.0067429,              0.0067429
                    331,               0.015388,              0.0088363,              0.0058456,             0.00050606,                0.97454,                      1,                  0.995,                0.85557,                0.97454,                      1,                  0.995,                0.79887,               0.012461,              0.0068656,              0.0033846,             0.00043135,               0.006733,               0.006733,               0.006733
                    332,               0.016019,              0.0084876,               0.006056,             0.00051996,                0.98026,                0.99152,                  0.995,                0.88364,                0.98026,                0.99152,                  0.995,                0.81511,               0.012208,              0.0068224,              0.0031314,             0.00031204,              0.0067231,              0.0067231,              0.0067231
                    333,               0.015698,               0.008149,              0.0058346,             0.00075811,                0.98645,                0.96991,                0.99368,                0.87411,                0.98645,                0.96991,                0.99368,                0.81354,               0.012493,              0.0066574,              0.0032995,             0.00032535,              0.0067132,              0.0067132,              0.0067132
                    334,               0.014884,              0.0096387,               0.006223,             0.00086833,                0.94282,                0.99675,                0.99211,                0.89278,                0.94282,                0.99675,                0.99211,                0.80394,               0.011847,              0.0066211,              0.0029848,             0.00038595,              0.0067033,              0.0067033,              0.0067033
                    335,               0.015586,              0.0090749,              0.0063455,              0.0012492,                0.97763,                0.99922,                  0.995,                0.88263,                0.97763,                0.99922,                  0.995,                0.81544,               0.011945,              0.0062701,              0.0028055,             0.00056686,              0.0066934,              0.0066934,              0.0066934
                    336,               0.014738,              0.0084749,              0.0056111,             0.00092481,                0.98177,                      1,                  0.995,                0.87464,                0.98177,                      1,                  0.995,                0.83159,               0.012362,              0.0063825,              0.0029693,             0.00050139,              0.0066835,              0.0066835,              0.0066835
                    337,               0.015749,              0.0083585,              0.0061367,             0.00068365,                0.97437,                0.95295,                  0.995,                0.89565,                0.97437,                0.95295,                  0.995,                0.80319,               0.012545,              0.0065348,              0.0031567,             0.00045042,              0.0066736,              0.0066736,              0.0066736
                    338,               0.015318,              0.0083372,              0.0059041,             0.00081867,                 0.9732,                0.94444,                0.99211,                 0.8761,                 0.9732,                0.94444,                0.99211,                 0.8193,               0.012471,              0.0070281,              0.0033445,             0.00037746,              0.0066637,              0.0066637,              0.0066637
                    339,               0.015809,              0.0088987,              0.0062424,              0.0010317,                0.98508,                0.99653,                  0.995,                0.90027,                0.98508,                0.99653,                  0.995,                0.80254,               0.012129,              0.0065017,              0.0030899,             0.00031948,              0.0066538,              0.0066538,              0.0066538
                    340,               0.015618,              0.0086372,              0.0061897,             0.00088437,                0.98729,                      1,                  0.995,                0.88083,                0.98729,                      1,                  0.995,                0.81699,               0.012403,              0.0065518,              0.0030165,             0.00039315,              0.0066439,              0.0066439,              0.0066439
                   1000,                0.96112,                      1,                0.99211,                0.88185,                0.96112,                      1,                0.99211,                0.83246,                0.01395,              0.0068939,              0.0040245,             0.00039821
